Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
2.324633,0.349731,0.296687,0.458623,0.703522,0.004159,0.000805,-0.012681,0.163772,-3.053948,3.059287,46.837525,-32.313376,56.902619,-0.007619,-1.829231,-0.080303,-17.341944
2.328792,0.350064,0.292258,0.456026,0.695643,0.004159,0.000885,-0.012984,0.211699,-3.124907,3.131276,42.938516,-46.575092,63.347891,-0.007879,-1.894070,-0.064839,-14.178570
2.332950,0.350406,0.287630,0.453338,0.687325,0.004159,0.000965,-0.013418,0.237098,-3.177610,3.184792,32.574106,-46.726758,56.960181,-0.008318,-1.933425,-0.039354,-9.189194
2.337109,0.350722,0.283100,0.450723,0.679111,0.004159,0.000990,-0.013587,0.235588,-3.206892,3.214226,17.269474,-36.778150,40.630864,-0.008214,-1.938372,-0.004947,-2.191788
2.341267,0.350979,0.278675,0.448158,0.671068,0.004159,0.000914,-0.013583,0.208723,-3.204886,3.211523,-0.715727,-19.232611,19.245924,-0.008043,-1.916137,0.022235,4.411871
2.345426,0.351190,0.274465,0.445719,0.663377,0.004159,0.000784,-0.013165,0.167528,-3.170700,3.176037,-16.729270,1.661509,16.811576,-0.007691,-1.880881,0.035256,9.810445
2.349584,0.351329,0.270276,0.443262,0.655737,0.004159,0.000607,-0.012824,0.116632,-3.103058,3.106900,-28.605228,24.968653,37.969629,-0.007639,-1.813221,0.067661,12.832402
2.353743,0.351287,0.266230,0.440773,0.648521,0.004159,0.000308,-0.012445,0.064708,-3.011492,3.013720,-34.630969,46.505223,57.983099,-0.007217,-1.744199,0.069022,13.710192
2.357901,0.351194,0.262349,0.438365,0.641592,0.004159,0.000004,-0.012116,0.018836,-2.900260,2.900776,-35.755683,65.032332,74.213698,-0.006929,-1.677880,0.066319,11.713268
2.362060,0.351135,0.258544,0.436051,0.634681,0.004159,-0.000194,-0.011732,-0.004691,-2.796618,2.796350,-29.174402,73.689222,79.254319,-0.006911,-1.649390,0.028490,7.170023
2.366219,0.351093,0.254903,0.433868,0.627981,0.004159,-0.000194,-0.011328,-0.004202,-2.710401,2.710400,-16.570787,72.402617,74.274693,-0.006700,-1.640054,0.009336,1.312054
2.370377,0.351088,0.251413,0.431824,0.621447,0.004159,-0.000105,-0.010936,0.020863,-2.656869,2.658242,0.487376,58.527735,58.529764,-0.006533,-1.663373,-0.023319,-5.366994
2.374536,0.351329,0.247823,0.429939,0.614332,0.004159,0.000194,-0.010721,0.067266,-2.632746,2.636326,17.303556,39.405892,43.037627,-0.007115,-1.716775,-0.053403,-12.253357
2.378694,0.351641,0.244165,0.428098,0.606930,0.004159,0.000548,-0.010738,0.128821,-2.646884,2.652885,31.987891,15.273958,35.447411,-0.007402,-1.799448,-0.082673,-16.613991
2.382853,0.352045,0.240288,0.426232,0.598917,0.004159,0.000957,-0.011126,0.186386,-2.698879,2.706552,39.802950,-10.101977,41.064885,-0.008013,-1.890994,-0.091546,-18.553039
2.387011,0.352378,0.236343,0.424297,0.590796,0.004159,0.001049,-0.011480,0.221203,-2.781169,2.789636,37.016726,-35.690927,51.420621,-0.008121,-1.974657,-0.083664,-17.349070
2.391170,0.352762,0.232158,0.422301,0.582060,0.004159,0.001121,-0.012006,0.225327,-2.878908,2.887498,23.206601,-55.794339,60.428094,-0.008736,-2.050063,-0.075405,-14.668422
2.395328,0.353078,0.227847,0.420212,0.573077,0.004159,0.001032,-0.012440,0.201147,-2.970729,2.978761,3.549666,-65.371450,65.467752,-0.008984,-2.096428,-0.046365,-9.776797
2.399487,0.353162,0.223477,0.417930,0.564181,0.004159,0.000784,-0.012866,0.150527,-3.037089,3.043767,-16.995111,-61.540606,63.844185,-0.008896,-2.098914,-0.002486,-4.493220
2.403646,0.353082,0.219115,0.415546,0.555414,0.004159,0.000320,-0.013043,0.088548,-3.066406,3.070840,-32.891070,-45.087402,55.809464,-0.008767,-2.088872,0.010042,-0.102678
2.407804,0.352998,0.214922,0.413278,0.546901,0.004159,-0.000080,-0.012925,0.030706,-3.056981,3.058781,-40.985604,-20.740750,45.934719,-0.008514,-2.064825,0.024047,2.089639
2.411963,0.352930,0.210826,0.411105,0.538475,0.004159,-0.000232,-0.012651,-0.001765,-3.022072,3.022366,-36.621372,3.611014,36.798972,-0.008425,-2.048305,0.016520,1.809002
2.416121,0.352863,0.206864,0.409029,0.530245,0.004159,-0.000219,-0.012251,-0.011296,-2.968618,2.968410,-24.009237,23.515045,33.606559,-0.008230,-2.028902,0.019403,-0.321354
2.420280,0.352880,0.202983,0.407095,0.521999,0.004159,-0.000118,-0.011939,0.008504,-2.917438,2.918173,-5.338984,33.555674,33.977758,-0.008246,-2.045214,-0.016312,-4.206869
2.424438,0.353111,0.199072,0.405361,0.513351,0.004159,0.000181,-0.011754,0.051938,-2.881409,2.883966,12.913763,33.824924,36.206225,-0.008648,-2.088540,-0.043326,-8.376632
2.428597,0.353394,0.195115,0.403679,0.504468,0.004159,0.000531,-0.011749,0.110736,-2.875775,2.880358,29.344813,22.325575,36.872067,-0.008883,-2.150685,-0.062145,-10.574286
2.432755,0.353748,0.191086,0.402059,0.495270,0.004159,0.000868,-0.011897,0.163432,-2.897142,2.903094,37.255302,4.880577,37.573628,-0.009198,-2.215516,-0.064831,-10.878219
2.436914,0.354047,0.186952,0.400375,0.485830,0.004159,0.000936,-0.012120,0.197250,-2.932532,2.939247,34.942822,-12.293466,37.042274,-0.009440,-2.264691,-0.049174,-8.703128
2.441073,0.354405,0.182679,0.398716,0.475933,0.004159,0.001011,-0.012436,0.208177,-2.966364,2.973294,23.431543,-21.783667,31.993208,-0.009897,-2.295030,-0.030339,-4.544823
2.445231,0.354649,0.178465,0.397021,0.466216,0.004159,0.000902,-0.012622,0.196449,-2.980417,2.986947,7.939459,-20.025023,21.541508,-0.009717,-2.288946,0.006084,1.916357
2.449390,0.354793,0.174314,0.395301,0.456672,0.004159,0.000746,-0.012639,0.162887,-2.963430,2.968770,-8.263240,-7.429929,11.112380,-0.009543,-2.242628,0.046318,7.680969
2.453548,0.354856,0.170369,0.393635,0.447608,0.004159,0.000451,-0.012310,0.123130,-2.909380,2.912958,-20.451051,13.702767,24.617297,-0.009065,-2.180661,0.061967,11.935485
2.457707,0.354915,0.166627,0.392083,0.438938,0.004159,0.000265,-0.011838,0.089412,-2.824277,2.826155,-25.738911,37.546705,45.521936,-0.008669,-2.108580,0.072082,13.323012
2.461865,0.354944,0.163020,0.390591,0.430546,0.004159,0.000152,-0.011294,0.073524,-2.721761,2.722943,-21.488855,58.113636,61.959387,-0.008392,-2.039322,0.069257,11.908452
2.466024,0.355003,0.159602,0.389230,0.422503,0.004159,0.000147,-0.010767,0.071795,-2.618764,2.620012,-12.344589,69.883939,70.965864,-0.008043,-1.988071,0.051251,8.233721
2.470182,0.355151,0.156281,0.388015,0.414541,0.004159,0.000236,-0.010346,0.086861,-2.539528,2.541721,-0.613480,68.472934,68.475682,-0.007962,-1.985883,0.002188,2.758648
2.474341,0.355454,0.152918,0.386952,0.406270,0.004159,0.000510,-0.010102,0.112068,-2.495520,2.498982,9.268667,54.403783,55.187678,-0.008271,-2.006266,-0.020383,-2.685915
2.478500,0.355703,0.149467,0.385830,0.397798,0.004159,0.000700,-0.010135,0.140301,-2.493451,2.498106,16.473653,30.133817,34.342804,-0.008472,-2.054401,-0.048135,-6.191353
2.482658,0.355973,0.145927,0.384722,0.389044,0.004159,0.000822,-0.010354,0.159046,-2.517673,2.522981,17.358087,5.255482,18.136242,-0.008755,-2.102898,-0.048497,-7.859316
2.486817,0.356238,0.142243,0.383587,0.379896,0.004159,0.000784,-0.010675,0.162787,-2.557663,2.563007,12.196331,-14.943360,19.288715,-0.009147,-2.145221,-0.042323,-6.934342
2.490975,0.356428,0.138446,0.382372,0.370490,0.004159,0.000725,-0.011020,0.149989,-2.595073,2.599631,2.329521,-24.436970,24.547753,-0.009406,-2.170612,-0.025391,-3.802943
2.495134,0.356563,0.134797,0.381192,0.361437,0.004159,0.000590,-0.011130,0.128325,-2.613095,2.616189,-7.387327,-22.945871,24.105717,-0.009053,-2.162808,0.007804,0.720468
2.499292,0.356655,0.131168,0.380011,0.352420,0.004159,0.000417,-0.011075,0.107859,-2.599566,2.601242,-13.208574,-10.076416,16.613265,-0.009018,-2.127859,0.034950,3.641339
2.503451,0.356710,0.127721,0.378886,0.343830,0.004159,0.000282,-0.010725,0.106378,-2.554148,2.556251,-10.487107,9.841248,14.381571,-0.008589,-2.090751,0.037108,5.461567
2.507609,0.356824,0.124375,0.377879,0.335392,0.004159,0.000261,-0.010422,0.126071,-2.487746,2.492387,-0.541908,30.142337,30.147208,-0.008438,-2.047856,0.042894,4.725716
2.511768,0.357094,0.121197,0.377100,0.327200,0.004159,0.000438,-0.009971,0.165296,-2.419594,2.428360,13.811830,43.277635,45.428188,-0.008192,-2.023290,0.024566,2.464395
2.515927,0.357524,0.118117,0.376530,0.319085,0.004159,0.000813,-0.009604,0.212458,-2.365700,2.378730,25.508856,45.315753,52.002108,-0.008115,-2.025456,-0.002165,-0.583996
2.520085,0.358025,0.114960,0.376029,0.310696,0.004159,0.001201,-0.009415,0.257096,-2.346552,2.363011,31.507331,33.952732,46.319542,-0.008389,-2.065391,-0.039936,-3.410613
2.524244,0.358602,0.111686,0.375592,0.301926,0.004159,0.001509,-0.009512,0.289376,-2.355190,2.373659,29.837301,15.486972,33.617121,-0.008771,-2.098307,-0.032916,-4.471043
2.528402,0.359020,0.108336,0.375009,0.293065,0.004159,0.001496,-0.009781,0.296661,-2.386740,2.405507,20.248262,-5.059509,20.870811,-0.008861,-2.136841,-0.038534,-2.984131
2.532561,0.359336,0.104804,0.374307,0.283788,0.004159,0.001311,-0.010156,0.276408,-2.414350,2.431703,4.643706,-16.303242,16.951687,-0.009277,-2.143628,-0.006787,0.152354
2.536719,0.359563,0.101310,0.373563,0.274640,0.004159,0.000961,-0.010375,0.226879,-2.428013,2.442192,-15.028566,-17.511457,23.076155,-0.009149,-2.117422,0.026206,5.709495
2.540878,0.359614,0.097872,0.372694,0.265721,0.004159,0.000594,-0.010464,0.161115,-2.408801,2.418195,-32.594555,-5.304901,33.023431,-0.008918,-2.058896,0.058525,11.731783
2.545036,0.359639,0.094783,0.371919,0.257689,0.004159,0.000303,-0.010021,0.098157,-2.352405,2.356534,-42.863535,14.895645,45.378000,-0.008032,-1.971966,0.086930,17.191617
2.549195,0.359605,0.091803,0.371139,0.249950,0.004159,0.000042,-0.009507,0.057161,-2.261299,2.261982,-40.811784,40.089241,57.207945,-0.007740,-1.871482,0.100485,19.915294
2.553354,0.359627,0.089156,0.370513,0.243015,0.004159,0.000013,-0.008715,0.048905,-2.146942,2.147495,-26.982913,62.968652,68.506414,-0.006935,-1.774474,0.097008,21.613944
2.557512,0.359677,0.086624,0.369961,0.236337,0.004159,0.000038,-0.008159,0.063815,-2.020637,2.022840,-8.258128,79.779719,80.205986,-0.006678,-1.670237,0.104237,21.542172
2.561671,0.359926,0.084163,0.369635,0.229706,0.004159,0.000320,-0.007640,0.089221,-1.901652,1.905897,7.709404,86.483696,86.826636,-0.006631,-1.593652,0.076585,21.360434
2.565829,0.360254,0.081798,0.369424,0.223272,0.004159,0.000628,-0.007358,0.111076,-1.794948,1.800669,14.950177,84.643255,85.953409,-0.006434,-1.523582,0.070070,21.786601
2.569988,0.360554,0.079523,0.369219,0.217082,0.004159,0.000877,-0.007101,0.121486,-1.707818,1.713917,13.868065,75.222923,76.490596,-0.006190,-1.460442,0.063140,22.821669
2.574146,0.360769,0.077348,0.368967,0.211201,0.004159,0.000843,-0.006814,0.121175,-1.616308,1.621426,7.683842,68.616080,69.044969,-0.005881,-1.362458,0.097984,24.572337
2.578305,0.360790,0.075355,0.368575,0.205901,0.004159,0.000535,-0.006444,0.109687,-1.513757,1.516645,-0.334006,67.617470,67.618295,-0.005300,-1.252947,0.109510,26.001443
2.582464,0.360777,0.073450,0.368178,0.200844,0.004159,0.000223,-0.006073,0.098476,-1.387091,1.389282,-5.533252,77.124712,77.322947,-0.005057,-1.123165,0.129782,26.378221
2.586622,0.360836,0.071903,0.367930,0.196692,0.004159,0.000067,-0.005445,0.090178,-1.249305,1.253188,-7.453787,88.252565,88.566778,-0.004151,-0.994637,0.128528,25.213042
2.590781,0.360924,0.070589,0.367762,0.193139,0.004159,0.000135,-0.004766,0.097597,-1.111491,1.120626,-2.907215,96.732228,96.775905,-0.003553,-0.892019,0.102618,20.653458
2.594939,0.361186,0.069564,0.367824,0.190270,0.004159,0.000409,-0.003886,0.126986,-0.992386,1.010261,6.855644,94.913940,95.161210,-0.002869,-0.822359,0.069660,13.378627
2.599098,0.361569,0.068502,0.368001,0.187240,0.004159,0.000733,-0.003401,0.181347,-0.909670,0.938687,21.923404,81.671284,84.562605,-0.003031,-0.802743,0.019615,3.547585
2.603256,0.362033,0.067360,0.368246,0.183958,0.004159,0.001108,-0.003228,0.244241,-0.871757,0.910373,35.263195,57.648413,67.578343,-0.003281,-0.822839,-0.020096,-5.486853
2.607415,0.362496,0.066079,0.368470,0.180310,0.004159,0.001311,-0.003485,0.289156,-0.888488,0.932455,38.996905,24.983990,46.313695,-0.003648,-0.889288,-0.066449,-12.419259
2.611573,0.363027,0.064630,0.368736,0.176184,0.004159,0.001458,-0.003873,0.300006,-0.953430,0.998490,28.533655,-10.522893,30.412181,-0.004126,-0.981433,-0.092144,-15.652358
2.615732,0.363453,0.063037,0.368879,0.171730,0.004159,0.001420,-0.004324,0.274565,-1.047215,1.089427,7.291896,-42.192115,42.817594,-0.004454,-1.061349,-0.079916,-13.490505
2.619891,0.363685,0.061279,0.368811,0.166928,0.004159,0.001188,-0.004800,0.221529,-1.138803,1.173951,-16.262343,-60.192653,62.350776,-0.004802,-1.109408,-0.048060,-5.900930
2.624049,0.363681,0.059560,0.368525,0.162329,0.004159,0.000653,-0.005070,0.152391,-1.188856,1.186335,-35.496658,-56.612313,66.820406,-0.004599,-1.083688,0.025721,6.843857
2.628208,0.363546,0.057832,0.368117,0.157756,0.004159,0.000093,-0.005205,0.082644,-1.173527,1.089438,-46.150768,-30.374097,55.249245,-0.004573,-0.988493,0.095195,22.841066
2.632366,0.363487,0.056542,0.367858,0.154319,0.004159,-0.000198,-0.004737,0.029750,-1.075122,0.929452,-46.116686,15.313153,48.592606,-0.003437,-0.821480,0.167013,41.412871
2.636525,0.363478,0.055624,0.367710,0.151854,0.004159,-0.000202,-0.003936,0.006286,-0.884754,0.765112,-35.133682,73.126865,81.128996,-0.002465,-0.561874,0.259606,58.576282
2.640683,0.363504,0.055207,0.367672,0.150722,0.004159,-0.000042,-0.002625,0.018461,-0.603414,0.640399,-15.434145,137.094126,137.960183,-0.001132,-0.238528,0.323345,73.638857
2.644842,0.363647,0.055438,0.367848,0.151286,0.004159,0.000160,-0.001104,0.062703,-0.240861,0.591074,7.924122,200.613206,200.769644,0.000564,0.131414,0.369942,85.144283
2.649000,0.363984,0.056290,0.368311,0.153433,0.004159,0.000506,0.000666,0.125228,0.174608,0.636403,28.601820,254.742627,256.343267,0.002147,0.523152,0.391739,92.250284
2.653159,0.364342,0.057794,0.368898,0.157315,0.004159,0.000839,0.002588,0.177698,0.620670,0.787967,38.291402,294.353012,296.833164,0.003882,0.930523,0.407371,95.235244
2.657318,0.364743,0.060066,0.369655,0.163214,0.004159,0.001096,0.004627,0.198043,1.062926,1.047310,32.545136,313.519163,315.203825,0.005899,1.301547,0.371023,93.894168
2.661476,0.365029,0.062725,0.370379,0.170173,0.004159,0.001045,0.006435,0.176174,1.493128,1.400195,12.250863,317.062012,317.298603,0.006959,1.676055,0.374509,87.761367
2.665635,0.365109,0.065835,0.370997,0.178399,0.004159,0.000767,0.008041,0.115966,1.889258,1.809282,-14.844522,305.054837,305.415804,0.008226,2.005720,0.329665,79.371977
2.669793,0.364991,0.069375,0.371526,0.187832,0.004159,0.000249,0.009309,0.026008,2.250060,2.222991,-41.369029,285.467771,288.449727,0.009433,2.291957,0.286237,68.101378
2.673952,0.364637,0.073265,0.371925,0.198284,0.004159,-0.000392,0.010540,-0.078988,2.554637,2.563149,-61.358266,255.258973,262.529961,0.010452,2.519678,0.227721,54.035608
2.678110,0.364203,0.077365,0.372330,0.209311,0.004159,-0.000906,0.011530,-0.171518,2.801295,2.807981,-69.130721,219.315838,229.953242,0.011027,2.683655,0.163977,38.103977
2.682269,0.363752,0.081883,0.372855,0.221415,0.004159,-0.001239,0.012508,-0.224682,2.983514,2.988539,-60.282971,176.372209,186.389894,0.012104,2.772301,0.088646,21.394274
2.686427,0.363386,0.086287,0.373490,0.233134,0.004159,-0.001252,0.013022,-0.218956,3.108593,3.114574,-33.657921,133.208750,137.395148,0.011719,2.810172,0.037872,3.244223
2.690586,0.363188,0.090749,0.374354,0.244856,0.004159,-0.001016,0.013384,-0.158117,3.163791,3.172426,3.222476,87.168750,87.228294,0.011722,2.753896,-0.056277,-12.430772
2.694745,0.363289,0.095035,0.375514,0.255864,0.004159,-0.000464,0.013153,-0.058054,3.147754,3.158878,40.068791,39.494505,56.261212,0.011008,2.629879,-0.124017,-25.062633
2.698903,0.363689,0.099203,0.376976,0.266291,0.004159,0.000303,0.012917,0.056176,3.060992,3.072788,66.160454,-11.446522,67.143343,0.010428,2.472680,-0.157199,-33.207868
2.703062,0.364203,0.103034,0.378497,0.275698,0.004159,0.001016,0.012285,0.155375,2.921796,2.932516,75.384813,-58.192025,95.232252,0.009407,2.289647,-0.183033,-37.219694
2.707220,0.364692,0.106603,0.379953,0.284388,0.004159,0.001403,0.011568,0.218262,2.750632,2.759865,66.445041,-95.495042,116.336780,0.008690,2.108256,-0.181391,-36.660192
2.711379,0.365008,0.109709,0.381139,0.291977,0.004159,0.001319,0.010506,0.225752,2.573806,2.583048,40.777702,-117.152605,124.046579,0.007589,1.978362,-0.129895,-32.921345
2.715537,0.365135,0.112748,0.382146,0.299496,0.004159,0.000931,0.009714,0.178130,2.414676,2.425061,5.471904,-121.946272,122.068977,0.007519,1.884181,-0.094181,-25.775403
2.719696,0.365101,0.115761,0.383013,0.307039,0.004159,0.000409,0.009158,0.090170,2.288335,2.299054,-30.801829,-111.167762,115.356075,0.007543,1.821098,-0.063082,-19.310335
2.723854,0.364844,0.118585,0.383632,0.314257,0.004159,-0.000164,0.008875,-0.006598,2.188434,2.197382,-55.872728,-92.669624,108.210078,0.007218,1.769330,-0.051768,-14.723662
2.728013,0.364494,0.121513,0.384215,0.321789,0.004159,-0.000641,0.008766,-0.082191,2.118142,2.124175,-62.598859,-71.306873,94.885654,0.007531,1.738556,-0.030774,-12.276950
2.732172,0.364136,0.124434,0.384810,0.329283,0.004159,-0.000965,0.008673,-0.118099,2.066792,2.070846,-50.082155,-53.273957,73.118648,0.007494,1.696351,-0.042205,-13.636071
2.736330,0.364001,0.127295,0.385617,0.336418,0.004159,-0.000843,0.008711,-0.109595,2.026937,2.031191,-24.767567,-38.835014,46.060728,0.007135,1.641328,-0.055022,-17.629333
2.740489,0.364136,0.129879,0.386605,0.342610,0.004159,-0.000358,0.008365,-0.064715,1.968274,1.974382,4.202341,-36.038566,36.282749,0.006192,1.536703,-0.104625,-22.413380
2.744647,0.364401,0.132352,0.387692,0.348390,0.004159,0.000265,0.007919,0.005131,1.885650,1.894002,29.632808,-43.558813,52.682763,0.005780,1.416122,-0.120582,-25.993873
2.748806,0.364658,0.134708,0.388744,0.353860,0.004159,0.000657,0.007413,0.083764,1.773894,1.783537,46.496703,-60.848736,76.580102,0.005470,1.283510,-0.132612,-28.636615
2.752964,0.364945,0.136777,0.389734,0.358586,0.004159,0.000809,0.006899,0.152604,1.640325,1.649690,52.258306,-78.861202,94.604544,0.004726,1.135696,-0.147814,-29.742123
2.757123,0.365236,0.138657,0.390670,0.362830,0.004159,0.000834,0.006305,0.191056,1.496941,1.505449,44.709089,-93.472261,103.614508,0.004244,1.019882,-0.115814,-27.331335
2.761281,0.365459,0.140275,0.391456,0.366492,0.004159,0.000801,0.005567,0.186620,1.353606,1.362202,24.733485,-101.065785,104.048249,0.003662,0.927739,-0.092143,-21.953831
2.765440,0.365644,0.141864,0.392201,0.370105,0.004159,0.000700,0.005087,0.142704,1.236648,1.245854,-2.380645,-97.071346,97.100534,0.003612,0.882076,-0.045663,-13.936458
2.769599,0.365682,0.143293,0.392755,0.373461,0.004159,0.000447,0.004636,0.079243,1.142063,1.150790,-26.887483,-85.336829,89.472404,0.003356,0.841114,-0.040962,-5.567810
2.773757,0.365564,0.144709,0.393164,0.376924,0.004159,0.000105,0.004433,0.014839,1.087099,1.094344,-41.307681,-64.086549,76.245723,0.003463,0.847242,0.006128,3.005932
2.777916,0.365337,0.146259,0.393526,0.380801,0.004159,-0.000308,0.004395,-0.039940,1.078581,1.084130,-43.920085,-38.010224,58.083999,0.003877,0.904707,0.057465,9.987317
2.782074,0.365147,0.147815,0.393931,0.384644,0.004159,-0.000535,0.004522,-0.081263,1.125069,1.128865,-38.596438,-4.086461,38.812166,0.003844,0.981818,0.077111,13.977329
2.786233,0.364958,0.149652,0.394449,0.389143,0.004159,-0.000607,0.004943,-0.100071,1.214021,1.216506,-27.632180,30.520650,41.170954,0.004498,1.065955,0.084137,16.486560
2.790391,0.364915,0.151553,0.395135,0.393634,0.004159,-0.000421,0.005293,-0.090822,1.323779,1.326078,-12.235526,58.962284,60.218427,0.004491,1.143585,0.077630,16.313658
2.794550,0.364911,0.153917,0.396044,0.399151,0.004159,-0.000236,0.006102,-0.049266,1.443940,1.447707,7.694067,76.678235,77.063288,0.005517,1.211218,0.067633,15.347313
2.798708,0.364974,0.156369,0.397061,0.404780,0.004159,0.000017,0.006718,0.012898,1.553839,1.559316,27.165253,81.715590,86.112651,0.005630,1.248411,0.037193,12.183551
2.802867,0.365189,0.158805,0.398224,0.410190,0.004159,0.000274,0.007253,0.083296,1.647759,1.654160,41.870038,77.906900,88.445379,0.005410,1.277382,0.028972,9.543329
2.807026,0.365548,0.161287,0.399548,0.415530,0.004159,0.000636,0.007371,0.138622,1.723253,1.729899,45.181128,67.165880,80.948068,0.005340,1.313533,0.036150,9.173555
2.811184,0.365847,0.163808,0.400845,0.420981,0.004159,0.000872,0.007438,0.170937,1.783766,1.790595,38.003407,55.289922,67.091239,0.005451,1.335254,0.021721,10.800188
2.815343,0.366171,0.166340,0.402182,0.426399,0.004159,0.000982,0.007535,0.172043,1.841210,1.848429,21.340598,46.518856,51.180319,0.005418,1.385081,0.049827,14.020504
2.819501,0.366319,0.168928,0.403393,0.432087,0.004159,0.000771,0.007640,0.147154,1.899554,1.906701,2.051751,42.394904,42.444524,0.005689,1.446048,0.060967,18.449016
2.823660,0.366327,0.171827,0.404624,0.438586,0.004159,0.000480,0.008020,0.095875,1.984226,1.991026,-18.049957,48.204223,51.472790,0.006498,1.551615,0.105567,22.875794
2.827818,0.366188,0.174891,0.405809,0.445567,0.004159,0.000017,0.008551,0.028857,2.097399,2.103361,-34.431588,61.605362,70.574463,0.006981,1.678791,0.127176,25.296089
